datetime,action,side,volume,price,layer,pnl
2023-11-22 09:00:00+00:00,take_profit,sell,0.01,2002.6,,2.0
2023-11-22 11:00:00+00:00,fill,sell,0.01,2002.81,1.0,
2023-11-22 12:00:00+00:00,take_profit,sell,0.01,2000.81,,2.0
2023-11-24 15:00:00+00:00,fill,sell,0.01,2003.16,1.0,
2023-11-24 16:00:00+00:00,take_profit,sell,0.01,2001.16,,2.0
2023-11-24 17:00:00+00:00,fill,sell,0.01,2001.04,1.0,
2023-11-27 01:00:00+00:00,fill,sell,0.01,2008.68,4.0,
2023-11-27 01:00:00+00:00,fill,sell,0.01,2010.68,5.0,
2023-11-27 01:00:00+00:00,fill,sell,0.01,2006.6,2.0,
2023-11-27 01:00:00+00:00,fill,sell,0.01,2008.6,3.0,
2023-11-27 02:00:00+00:00,take_profit,sell,0.01,2008.68,,2.0
2023-11-27 04:00:00+00:00,fill,sell,0.01,2013.61,1.0,
2023-11-27 05:00:00+00:00,take_profit,sell,0.01,2011.61,,2.0
2023-11-27 13:00:00+00:00,fill,sell,0.01,2015.61,2.0,
2023-11-27 14:00:00+00:00,take_profit,sell,0.01,2013.61,,2.0
2023-11-27 16:00:00+00:00,take_profit,sell,0.01,2006.68,,2.0
2023-11-27 16:00:00+00:00,take_profit,sell,0.01,2006.6,,2.0
2023-11-28 00:00:00+00:00,fill,sell,0.01,2017.61,3.0,
2023-11-28 01:00:00+00:00,take_profit,sell,0.01,2015.61,,2.0
2023-11-28 13:00:00+00:00,fill,sell,0.01,2019.61,4.0,
2023-11-28 13:00:00+00:00,fill,sell,0.01,2018.15,1.0,
2023-11-28 13:00:00+00:00,fill,sell,0.01,2020.15,2.0,
2023-11-28 14:00:00+00:00,fill,sell,0.01,2021.61,5.0,
2023-11-28 14:00:00+00:00,fill,sell,0.01,2022.15,3.0,
2023-12-04 15:00:00+00:00,take_profit,sell,0.01,2020.15,,2.0
2023-12-05 14:00:00+00:00,take_profit,sell,0.01,2017.61,,2.0
2023-12-05 14:00:00+00:00,take_profit,sell,0.01,2016.15,,2.0
2023-12-05 14:00:00+00:00,take_profit,sell,0.01,2018.15,,2.0
2023-12-05 14:00:00+00:00,take_profit,sell,0.01,2019.61,,2.0
2023-12-05 15:00:00+00:00,fill,sell,0.01,2025.03,1.0,
2023-12-05 16:00:00+00:00,take_profit,sell,0.01,2023.03,,2.0
2023-12-06 07:00:00+00:00,fill,sell,0.01,2027.03,2.0,
2023-12-06 07:00:00+00:00,fill,sell,0.01,2029.03,3.0,
2023-12-06 07:00:00+00:00,fill,sell,0.01,2031.03,4.0,
2023-12-06 07:00:00+00:00,fill,sell,0.01,2033.03,5.0,
2023-12-06 08:00:00+00:00,take_profit,sell,0.01,2025.03,,2.0
2023-12-06 08:00:00+00:00,take_profit,sell,0.01,2027.03,,2.0
2023-12-06 08:00:00+00:00,take_profit,sell,0.01,2029.03,,2.0
2023-12-06 08:00:00+00:00,take_profit,sell,0.01,2031.03,,2.0
2023-12-06 13:00:00+00:00,fill,sell,0.01,2031.63,1.0,
2023-12-06 14:00:00+00:00,take_profit,sell,0.01,2029.63,,2.0
2023-12-07 08:00:00+00:00,fill,sell,0.01,2033.63,2.0,
2023-12-07 09:00:00+00:00,take_profit,sell,0.01,2031.63,,2.0
2023-12-07 13:00:00+00:00,fill,sell,0.01,2035.63,3.0,
2023-12-07 13:00:00+00:00,fill,sell,0.01,2037.63,4.0,
2023-12-07 13:00:00+00:00,fill,sell,0.01,2039.63,5.0,
2023-12-07 14:00:00+00:00,take_profit,sell,0.01,2033.63,,2.0
2023-12-07 14:00:00+00:00,take_profit,sell,0.01,2035.63,,2.0
2023-12-07 14:00:00+00:00,take_profit,sell,0.01,2037.63,,2.0
2023-12-08 03:00:00+00:00,fill,sell,0.01,2033.68,1.0,
2023-12-08 04:00:00+00:00,take_profit,sell,0.01,2031.68,,2.0
2023-12-08 14:00:00+00:00,take_profit,sell,0.01,2004.6,,2.0
2023-12-08 17:00:00+00:00,take_profit,sell,0.01,1999.04,,2.0
2023-12-08 20:00:00+00:00,fill,sell,0.01,2001.65,1.0,
2023-12-11 02:00:00+00:00,take_profit,sell,0.01,1999.65,,2.0
2023-12-13 19:00:00+00:00,fill,sell,0.01,2001.99,1.0,
2023-12-14 00:00:00+00:00,fill,sell,0.01,2035.68,2.0,
2023-12-14 00:00:00+00:00,fill,sell,0.01,2037.68,3.0,
2023-12-14 01:00:00+00:00,take_profit,sell,0.01,2033.68,,2.0
2023-12-14 01:00:00+00:00,take_profit,sell,0.01,2035.68,,2.0
2023-12-14 06:00:00+00:00,fill,sell,0.01,2037.18,1.0,
2023-12-14 07:00:00+00:00,take_profit,sell,0.01,2035.18,,2.0
2023-12-14 08:00:00+00:00,fill,sell,0.01,2039.68,4.0,
2023-12-14 08:00:00+00:00,fill,sell,0.01,2039.18,2.0,
2023-12-14 09:00:00+00:00,take_profit,sell,0.01,2037.68,,2.0
2023-12-14 09:00:00+00:00,take_profit,sell,0.01,2037.18,,2.0
2023-12-14 12:00:00+00:00,fill,sell,0.01,2038.49,1.0,
2023-12-14 13:00:00+00:00,take_profit,sell,0.01,2036.49,,2.0
2023-12-14 14:00:00+00:00,fill,sell,0.01,2041.68,5.0,
2023-12-14 14:00:00+00:00,fill,sell,0.01,2041.18,3.0,
2023-12-14 14:00:00+00:00,fill,sell,0.01,2040.49,2.0,
2023-12-14 14:00:00+00:00,fill,sell,0.01,2044.49,4.0,
2023-12-14 15:00:00+00:00,take_profit,sell,0.01,2039.68,,2.0
2023-12-14 15:00:00+00:00,take_profit,sell,0.01,2039.18,,2.0
2023-12-14 15:00:00+00:00,take_profit,sell,0.01,2038.49,,2.0
2023-12-14 15:00:00+00:00,take_profit,sell,0.01,2042.49,,2.0
2023-12-15 09:00:00+00:00,fill,sell,0.01,2043.64,1.0,
2023-12-15 10:00:00+00:00,take_profit,sell,0.01,2041.64,,2.0
2023-12-19 16:00:00+00:00,fill,sell,0.01,2045.64,2.0,
2023-12-19 17:00:00+00:00,take_profit,sell,0.01,2043.64,,2.0
2023-12-21 13:00:00+00:00,fill,sell,0.01,2044.26,1.0,
2023-12-21 14:00:00+00:00,take_profit,sell,0.01,2042.26,,2.0
2023-12-21 23:00:00+00:00,fill,sell,0.01,2047.64,3.0,
2023-12-21 23:00:00+00:00,fill,sell,0.01,2049.64,4.0,
2023-12-21 23:00:00+00:00,fill,sell,0.01,2051.64,5.0,
2023-12-21 23:00:00+00:00,fill,sell,0.01,2046.26,2.0,
2023-12-22 00:00:00+00:00,take_profit,sell,0.01,2047.6399999999999,,2.0
2023-12-22 00:00:00+00:00,take_profit,sell,0.01,2049.64,,2.0
2023-12-22 09:00:00+00:00,fill,sell,0.01,2052.38,1.0,
2023-12-22 09:00:00+00:00,fill,sell,0.01,2054.38,2.0,
2023-12-22 10:00:00+00:00,fill,sell,0.01,2056.38,3.0,
2023-12-22 11:00:00+00:00,fill,sell,0.01,2058.38,4.0,
2023-12-22 11:00:00+00:00,fill,sell,0.01,2060.38,5.0,
2023-12-22 13:00:00+00:00,take_profit,sell,0.01,2058.38,,2.0
2023-12-22 16:00:00+00:00,take_profit,sell,0.01,2052.38,,2.0
